transcriptid	foldchange.1	foldchange.2	DEstatus.1	DEstatus.2
NM_001205085.2	1	1	FALSE	FALSE
NM_001409733.1	1	1	FALSE	FALSE
XM_006533225.2	1	1	FALSE	FALSE
NM_001412353.1	1	1	FALSE	FALSE
XM_006501036.3	1	2.55704100094601	FALSE	TRUE
NM_021273.4	1	1.76613697925725	FALSE	TRUE
XM_006520177.5	1	1	FALSE	FALSE
NM_007948.3	1	1	FALSE	FALSE
NM_001410268.1	1	1	FALSE	FALSE
XM_036163693.1	1	1	FALSE	FALSE
NM_145467.2	1	1	FALSE	FALSE
NM_178870.5	1	1.76832508871045	FALSE	TRUE
NM_025711.3	1	2.26422113254631	FALSE	TRUE
NM_001385633.1	1	2.18711638995054	FALSE	TRUE
NM_010239.2	1	2.24771909432879	FALSE	TRUE
NM_031404.6	1	2.03461411154057	FALSE	TRUE
XM_006512631.1	1	1	FALSE	FALSE
NM_027439.4	1	3.44281472670932	FALSE	TRUE
NM_001163354.2	1	1	FALSE	FALSE
NM_026437.5	1	1	FALSE	FALSE
NM_001403198.1	1	1	FALSE	FALSE
NM_001163487.1	1	1.84834318835101	FALSE	TRUE
NM_019482.2	1	2.24600440444461	FALSE	TRUE
XM_011248256.4	1	1	FALSE	FALSE
NM_024431.3	1	1	FALSE	FALSE
NM_001379084.1	1	1	FALSE	FALSE
NM_001359841.1	1	1	FALSE	FALSE
NM_001420480.1	1	1	FALSE	FALSE
NM_001164532.1	1	1.77970096905114	FALSE	TRUE
NM_001369286.2	1	1	FALSE	FALSE
NM_001359810.1	1	1	FALSE	FALSE
NM_001374712.1	1	1.89080980095006	FALSE	TRUE
NM_001362381.1	1	1	FALSE	FALSE
NM_001306053.2	1	1	FALSE	FALSE
XM_030252559.2	1	1	FALSE	FALSE
NM_001368684.1	1	1.61501012941581	FALSE	TRUE
NM_148942.3	1	2.06105668796785	FALSE	TRUE
NM_001409167.1	1	1.73149802410501	FALSE	TRUE
NM_001313747.1	1	2.64572584619508	FALSE	TRUE
XM_006525475.4	1	2.34202241102804	FALSE	TRUE
XM_006527616.4	1	1	FALSE	FALSE
XM_011243485.3	1	1	FALSE	FALSE
NM_029803.3	1	1	FALSE	FALSE
XM_036166054.1	1	1	FALSE	FALSE
XM_011244155.4	1	1.70935125665224	FALSE	TRUE
XM_011248784.3	1	1	FALSE	FALSE
NM_001293683.1	1	2.0452557533101	FALSE	TRUE
XM_001478443.6	1	1.50608663950579	FALSE	TRUE
NM_001358570.1	1	1	FALSE	FALSE
XM_030243708.2	1	1.9901041126352	FALSE	TRUE
NM_028499.2	1	2.25378347269768	FALSE	TRUE
NM_001411207.1	1	1	FALSE	FALSE
XM_006522015.4	1	1	FALSE	FALSE
XM_011242739.3	1	1.53033455952103	FALSE	TRUE
NM_001081422.3	1	2.12769766691322	FALSE	TRUE
NM_001403662.1	1	1	FALSE	FALSE
XM_030245788.2	1	1.597125971235	FALSE	TRUE
NM_001407219.1	1	1	FALSE	FALSE
XM_011246448.3	1	1	FALSE	FALSE
XM_030249158.2	1	2.58532449428913	FALSE	TRUE
XM_030243276.2	1	1	FALSE	FALSE
XM_030242804.1	1	1.7760226125084	FALSE	TRUE
NM_015754.2	1	1	FALSE	FALSE
XM_030243623.2	1	1	FALSE	FALSE
NM_001110321.2	1	1.81555482335804	FALSE	TRUE
XM_006535623.3	1	1	FALSE	FALSE
XM_006504171.3	1	1	FALSE	FALSE
XM_036160191.1	1	2.19073143369354	FALSE	TRUE
XM_036153374.1	1	1.55146283643985	FALSE	TRUE
NM_001001932.3	1	1	FALSE	FALSE
XM_006517946.3	1	1	FALSE	FALSE
XM_011238441.3	1	1	FALSE	FALSE
NM_183112.3	1	1	FALSE	FALSE
XM_011249281.4	1	1.81911544404548	FALSE	TRUE
XM_030254021.2	1	1	FALSE	FALSE
NM_001136084.2	1	1	FALSE	FALSE
NM_001401142.1	1	1	FALSE	FALSE
XM_030243293.2	1	1.82440860241747	FALSE	TRUE
NM_001081322.1	1	1.6298825670777	FALSE	TRUE
XM_006522591.4	1	1.69577243181181	FALSE	TRUE
XM_011247800.1	1	1	FALSE	FALSE
NM_010218.2	1	1	FALSE	FALSE
XM_036156922.1	1	1	FALSE	FALSE
NM_001415832.1	1	1	FALSE	FALSE
NM_001405217.1	1	1	FALSE	FALSE
NM_001326602.1	1	1	FALSE	FALSE
XM_036154215.1	1	1	FALSE	FALSE
NM_146051.3	1	1	FALSE	FALSE
NM_001081260.2	1	1	FALSE	FALSE
NM_001403476.1	1	1.50018040933758	FALSE	TRUE
NM_001405138.1	1	1	FALSE	FALSE
NM_001418690.1	1	1	FALSE	FALSE
NM_001271500.2	1	1	FALSE	FALSE
XM_036164148.1	1	1	FALSE	FALSE
XM_036164190.1	1	1.48778905006621	FALSE	TRUE
NM_019637.3	1	1	FALSE	FALSE
XM_006509149.5	1	1	FALSE	FALSE
XM_006520582.4	1	1.59648887069035	FALSE	TRUE
XM_036157604.1	1	1.69145906102623	FALSE	TRUE
XM_030242729.2	1	1	FALSE	FALSE
NM_001373950.1	1	1	FALSE	FALSE
NM_175358.4	1	1	FALSE	FALSE
NM_026613.4	1	1	FALSE	FALSE
NM_178700.5	1	1	FALSE	FALSE
NM_027452.3	1	1	FALSE	FALSE
XM_006532737.5	1	1.91674631605785	FALSE	TRUE
NM_001038587.5	1	1.96058452602712	FALSE	TRUE
NM_028888.2	1	1	FALSE	FALSE
XM_011249268.3	1	1	FALSE	FALSE
XM_006509397.4	1	1	FALSE	FALSE
NM_001363033.1	1	1	FALSE	FALSE
XM_006520155.5	1	1	FALSE	FALSE
XM_011250495.3	1	1	FALSE	FALSE
XM_017314468.2	1	1	FALSE	FALSE
XM_036160361.1	1	1.9444537829507	FALSE	TRUE
XM_030247924.1	1	1	FALSE	FALSE
XM_011240194.2	1	1	FALSE	FALSE
XM_006501407.4	1	2.86507196212829	FALSE	TRUE
NM_030251.4	1	1	FALSE	FALSE
NM_001413811.1	1	1	FALSE	FALSE
XM_017315205.2	1	1.90902743273921	FALSE	TRUE
NM_001033314.4	1	1	FALSE	FALSE
XM_006525682.5	1	1.64255785257607	FALSE	TRUE
NM_001305935.1	1	1	FALSE	FALSE
NM_001426248.1	1	1.88047627722573	FALSE	TRUE
XM_017320990.3	1	1.98465611022945	FALSE	TRUE
XM_036158753.1	1	2.87444187039365	FALSE	TRUE
NM_001404135.1	1	1.93313050866503	FALSE	TRUE
XM_006507098.4	1	1.81304679456449	FALSE	TRUE
XM_036161811.1	1	1	FALSE	FALSE
XM_030243156.2	1	1	FALSE	FALSE
XM_011242722.3	1	1.51831672612204	FALSE	TRUE
XM_030251680.2	1	1.62637870670856	FALSE	TRUE
XM_006530999.3	1	1	FALSE	FALSE
NM_001421276.1	1	1	FALSE	FALSE
XM_036162752.1	1	1.90350004301072	FALSE	TRUE
XM_006513160.4	1	1	FALSE	FALSE
NM_001370863.1	1	1	FALSE	FALSE
NM_007851.2	1	1	FALSE	FALSE
NM_010702.2	1	2.49280335956219	FALSE	TRUE
NM_001403415.1	1	1	FALSE	FALSE
XM_011243663.3	1	1	FALSE	FALSE
XM_011242733.4	1	1	FALSE	FALSE
XM_036162301.1	1	1	FALSE	FALSE
NM_001178038.1	1	1.75044370158095	FALSE	TRUE
XM_006520557.5	1	1	FALSE	FALSE
NM_001426179.1	1	1	FALSE	FALSE
XM_036161955.1	1	1	FALSE	FALSE
NM_134077.5	1	1	FALSE	FALSE
NM_001289499.1	1	1	FALSE	FALSE
NM_001102424.1	1	1	FALSE	FALSE
XM_036164803.1	1	1	FALSE	FALSE
XM_006504646.4	1	1	FALSE	FALSE
XM_006508882.4	1	1	FALSE	FALSE
XM_011243510.4	1	2.00183191919886	FALSE	TRUE
NM_001405689.1	1	1	FALSE	FALSE
XM_036157395.1	1	1	FALSE	FALSE
XM_011242012.1	1	1	FALSE	FALSE
XM_006513270.4	1	1	FALSE	FALSE
XM_006531010.4	1	2.52142734671997	FALSE	TRUE
XM_036163633.1	1	1.83223609937374	FALSE	TRUE
NM_031869.3	1	1	FALSE	FALSE
XM_011242786.2	1	1.16712004759559	FALSE	TRUE
XM_006507833.2	1	1	FALSE	FALSE
XM_036163743.1	1	2.46774471578264	FALSE	TRUE
NM_001277114.2	1	2.10485266985643	FALSE	TRUE
XM_030250743.2	1	1	FALSE	FALSE
NM_001347240.1	1	2.29137583644087	FALSE	TRUE
XM_036163056.1	1	2.13393418550265	FALSE	TRUE
XM_036158160.1	1	1.29940627079957	FALSE	TRUE
NM_001411935.1	1	1.83239607591305	FALSE	TRUE
XM_036163016.1	1	2.17376133802593	FALSE	TRUE
XM_036152692.1	1	1.58864940195326	FALSE	TRUE
NM_207623.2	1	2.76981301016764	FALSE	TRUE
XM_030253437.2	1	1	FALSE	FALSE
XM_030249559.1	1	1	FALSE	FALSE
XM_030253754.1	1	1	FALSE	FALSE
XM_030244163.1	1	1	FALSE	FALSE
NM_001416068.1	1	1	FALSE	FALSE
NM_001302079.1	1	1	FALSE	FALSE
NM_001251834.1	1	1	FALSE	FALSE
NM_001405133.1	1	1.65698772014181	FALSE	TRUE
XM_036164012.1	1	2.19445561018959	FALSE	TRUE
XM_036165015.1	1	1.93001744164059	FALSE	TRUE
XM_030249721.1	1	1	FALSE	FALSE
NM_198598.2	1	1	FALSE	FALSE
XM_006498367.5	1	1	FALSE	FALSE
NM_001355520.1	1	1	FALSE	FALSE
XM_036161224.1	1	1.76506325112665	FALSE	TRUE
XM_036156513.1	1	1	FALSE	FALSE
XM_036158012.1	1	1.35092313747807	FALSE	TRUE
NM_001378658.1	1	1	FALSE	FALSE
XM_036161358.1	1	1	FALSE	FALSE
NM_001379396.1	1	1	FALSE	FALSE
XM_006512577.4	1	2.26483094468172	FALSE	TRUE
XM_030252703.1	1	1.82578228422135	FALSE	TRUE
NM_001417387.1	1	1.72321362462181	FALSE	TRUE
XM_006521587.4	1	2.68878784805614	FALSE	TRUE
XM_030244238.1	1	1.8433109972476	FALSE	TRUE
NM_183126.2	1	1.87589073627934	FALSE	TRUE
XM_006534450.5	1	1.66434545367402	FALSE	TRUE
NM_001420900.1	1	1	FALSE	FALSE
XM_036159696.1	1	1.53770468938482	FALSE	TRUE
NM_133500.2	1	1.88454643067885	FALSE	TRUE
NM_001362829.1	1	1.77115238058516	FALSE	TRUE
NM_011292.2	1	1	FALSE	FALSE
NM_001348275.1	1	1.41724766406057	FALSE	TRUE
XM_017318136.2	1	1	FALSE	FALSE
NM_028737.3	1	1.98519645962855	FALSE	TRUE
NM_175403.3	1	1.49550329729141	FALSE	TRUE
NM_001289740.1	1	2.30678697216038	FALSE	TRUE
NM_175318.4	1	1	FALSE	FALSE
XM_036157930.1	1	1	FALSE	FALSE
NM_001409908.1	1	1.63217978582493	FALSE	TRUE
XM_006533148.5	1	1.98506364766433	FALSE	TRUE
NM_001409957.1	1	1	FALSE	FALSE
XM_006514213.5	1	1	FALSE	FALSE
XM_017321142.3	1	1	FALSE	FALSE
NM_001419180.1	1	1	FALSE	FALSE
XM_036155911.1	1	1	FALSE	FALSE
XM_006510775.4	1	1.5567171648261	FALSE	TRUE
NM_001370795.1	1	1.6116974676127	FALSE	TRUE
XM_006529490.3	1	1	FALSE	FALSE
XM_006518817.2	1	1.5194243819934	FALSE	TRUE
NM_011702.3	1	1.89172149417545	FALSE	TRUE
NM_001346609.1	1	1	FALSE	FALSE
XM_036152705.1	1	1	FALSE	FALSE
NM_145431.2	1	1.40283114832045	FALSE	TRUE
NM_011212.3	1	1.71083009615657	FALSE	TRUE
NM_001271607.1	1	1	FALSE	FALSE
NM_001038701.2	1	2.45061009377412	FALSE	TRUE
NM_001408291.1	1	1	FALSE	FALSE
NM_001384110.1	1	2.27532343510719	FALSE	TRUE
XM_036157315.1	1	1	FALSE	FALSE
XM_011249163.4	1	2.0020526316065	FALSE	TRUE
XM_036158338.1	1	1	FALSE	FALSE
XM_017312286.1	1	2.36500533949375	FALSE	TRUE
NM_001410560.1	1	2.24881812530024	FALSE	TRUE
XM_036155072.1	1	2.53166016595167	FALSE	TRUE
NM_001367887.2	1	1	FALSE	FALSE
XM_030243062.2	1	1	FALSE	FALSE
NM_001271575.1	1	2.61740282082484	FALSE	TRUE
NM_027739.2	1	2.0363705481598	FALSE	TRUE
NM_146367.2	1	1	FALSE	FALSE
NM_008475.2	1	2.68516418208845	FALSE	TRUE
NM_001033477.3	1	1	FALSE	FALSE
NM_001285842.1	1	1	FALSE	FALSE
NM_001372360.1	1	1	FALSE	FALSE
NM_001404516.1	1	1	FALSE	FALSE
XM_030249692.2	1	2.08281291002837	FALSE	TRUE
NM_001357446.1	1	1	FALSE	FALSE
XM_036162666.1	1	1	FALSE	FALSE
XM_030254958.2	1	1	FALSE	FALSE
XM_006525992.5	1	1	FALSE	FALSE
NM_001370937.1	1	1	FALSE	FALSE
XM_030245764.2	1	2.22183830025444	FALSE	TRUE
XM_017317119.2	1	1	FALSE	FALSE
NM_026333.4	1	1	FALSE	FALSE
NM_001418699.1	1	1	FALSE	FALSE
XM_036159595.1	1	1	FALSE	FALSE
XM_006496402.3	1	1	FALSE	FALSE
NM_001420685.1	1	1	FALSE	FALSE
NM_001416425.1	1	2.00716753679286	FALSE	TRUE
XM_006523654.4	1	1	FALSE	FALSE
NM_028015.2	1	1	FALSE	FALSE
NM_001159706.1	1	1.74427339790098	FALSE	TRUE
NM_001356295.1	1	1	FALSE	FALSE
XM_006534508.3	1	1.90312215323617	FALSE	TRUE
NM_011396.4	1	2.75497355324094	FALSE	TRUE
NM_001378607.1	1	1.65673236925558	FALSE	TRUE
NM_001416648.1	1	1	FALSE	FALSE
XM_036166161.1	1	1	FALSE	FALSE
XM_006515026.5	1	2.76166318856479	FALSE	TRUE
NM_024196.4	1	1.59318720975829	FALSE	TRUE
NM_175211.5	1	1	FALSE	FALSE
XM_036156240.1	1	1	FALSE	FALSE
NM_001379371.1	1	1.93742331450061	FALSE	TRUE
XM_006495989.5	1	1	FALSE	FALSE
XM_030244390.2	1	1	FALSE	FALSE
XM_006504953.5	1	1	FALSE	FALSE
XM_036155155.1	1	1	FALSE	FALSE
NM_001085543.1	1	1	FALSE	FALSE
XM_006507773.5	1	1	FALSE	FALSE
NM_001142748.1	1	2.18302712516314	FALSE	TRUE
XM_006517951.5	1	1	FALSE	FALSE
XM_036159010.1	1	1	FALSE	FALSE
NM_029066.1	1	1	FALSE	FALSE
NM_001418042.1	1	1	FALSE	FALSE
NM_001331219.2	1	1	FALSE	FALSE
NM_001346087.2	1	1	FALSE	FALSE
NM_001177656.2	1	1	FALSE	FALSE
XM_006513378.5	1	1	FALSE	FALSE
XM_036154574.1	1	1	FALSE	FALSE
XM_006532637.2	1	1.79429940218726	FALSE	TRUE
XM_036159619.1	1	2.34970441093476	FALSE	TRUE
NM_001113180.2	1	2.0833536714735	FALSE	TRUE
XM_006507320.5	1	1	FALSE	FALSE
XM_017320666.3	1	1.87724922304751	FALSE	TRUE
XM_017320954.2	1	1	FALSE	FALSE
NM_001302080.1	1	1.90093485376553	FALSE	TRUE
XM_006509712.5	1	1	FALSE	FALSE
NM_133922.3	1	2.20819862917367	FALSE	TRUE
NM_001311092.3	1	1.80526381039324	FALSE	TRUE
NM_001416226.1	1	2.64069623681109	FALSE	TRUE
XM_036164267.1	1	1	FALSE	FALSE
XM_036158668.1	1	1.84317261336334	FALSE	TRUE
NM_001358747.1	1	1	FALSE	FALSE
XM_036164396.1	1	1.51428107192436	FALSE	TRUE
XM_006534066.4	1	1.69854763760266	FALSE	TRUE
NM_001418644.1	1	2.22943433022289	FALSE	TRUE
XM_030248822.1	1	1	FALSE	FALSE
NM_001289657.1	1	1.91978227639884	FALSE	TRUE
XM_006504020.4	1	1	FALSE	FALSE
XM_036164529.1	1	2.77059042968439	FALSE	TRUE
NM_001420894.1	1	2.33731251520083	FALSE	TRUE
XM_017314373.3	1	2.30880203384673	FALSE	TRUE
NM_030708.2	1	1	FALSE	FALSE
XM_011248698.3	1	1	FALSE	FALSE
NM_001302215.2	1	1.86648439924491	FALSE	TRUE
NM_001360401.2	1	1	FALSE	FALSE
NM_001286758.1	1	2.50453471410328	FALSE	TRUE
NM_001372542.1	1	1	FALSE	FALSE
XM_017317424.2	1	1.95988425343139	FALSE	TRUE
XM_006504444.3	1	2.44153407679379	FALSE	TRUE
NM_007488.4	1	1	FALSE	FALSE
NM_172784.4	1	1	FALSE	FALSE
NM_025902.3	1	1	FALSE	FALSE
XM_006531146.5	1	2.05441028728949	FALSE	TRUE
NM_001411309.1	1	1	FALSE	FALSE
NM_007687.5	1	1	FALSE	FALSE
NM_001253910.3	1	1.58460807219673	FALSE	TRUE
XM_030248407.1	1	2.18091967629455	FALSE	TRUE
NM_001416069.1	1	1	FALSE	FALSE
XM_030250303.2	1	1	FALSE	FALSE
NM_001010826.3	1	1	FALSE	FALSE
NM_001285909.1	1	1	FALSE	FALSE
XM_036155582.1	1	1	FALSE	FALSE
XM_006512554.5	1	1	FALSE	FALSE
NM_001363708.1	1	1.93316500435392	FALSE	TRUE
XM_006511459.4	1	1	FALSE	FALSE
NM_172977.3	1	1.59834733369026	FALSE	TRUE
XM_001481239.6	1	1.46952178975498	FALSE	TRUE
NM_001039209.4	1	2.37294725804957	FALSE	TRUE
NM_027157.3	1	1	FALSE	FALSE
NM_001378835.1	1	2.97861210936938	FALSE	TRUE
XM_006525151.4	1	1	FALSE	FALSE
XM_017317111.3	1	1	FALSE	FALSE
XM_006512724.2	1	1	FALSE	FALSE
XM_006529553.4	1	1.82524386821482	FALSE	TRUE
NM_001409889.1	1	1	FALSE	FALSE
XM_030252604.2	1	2.22288284972332	FALSE	TRUE
NM_001408673.1	1	1	FALSE	FALSE
NM_001177867.1	1	1	FALSE	FALSE
NM_001412082.1	1	1	FALSE	FALSE
XM_036155838.1	1	1	FALSE	FALSE
NM_001417205.1	1	1	FALSE	FALSE
XM_006509841.4	1	1	FALSE	FALSE
NM_001159385.1	1	2.53899451279801	FALSE	TRUE
XM_036155533.1	1	1	FALSE	FALSE
NM_001424903.1	1	2.02678406745423	FALSE	TRUE
XM_006513968.5	1	2.47245738641425	FALSE	TRUE
XM_030255636.1	1	1	FALSE	FALSE
NM_001409927.1	1	1	FALSE	FALSE
XM_036157170.1	1	1	FALSE	FALSE
NM_028779.5	1	2.62940460335796	FALSE	TRUE
NM_001407876.1	1	1	FALSE	FALSE
XM_030254019.2	1	1.84480913833564	FALSE	TRUE
NM_172992.3	1	1	FALSE	FALSE
NM_001411634.1	1	1	FALSE	FALSE
XM_011243526.4	1	1.83409870535108	FALSE	TRUE
NM_001417871.1	1	1	FALSE	FALSE
XM_036163412.1	1	1	FALSE	FALSE
NM_001418894.1	1	1	FALSE	FALSE
XM_017320980.3	1	1.63741502485859	FALSE	TRUE
NM_009154.2	1	1	FALSE	FALSE
NM_001406219.1	1	1.24535932775942	FALSE	TRUE
NM_138681.4	1	2.45330641203258	FALSE	TRUE
XM_036154910.1	1	1	FALSE	FALSE
NM_001376956.1	1	1	FALSE	FALSE
NM_001370817.1	1	1	FALSE	FALSE
NM_001360353.1	1	1	FALSE	FALSE
XM_006497604.3	1	1	FALSE	FALSE
NM_001356406.1	1	1	FALSE	FALSE
XM_030244423.2	1	1	FALSE	FALSE
XM_006541309.5	1	2.43811493449682	FALSE	TRUE
XM_036165167.1	1	1	FALSE	FALSE
NM_001411972.1	1	1	FALSE	FALSE
XM_036164793.1	1	1	FALSE	FALSE
NM_028959.3	1	1	FALSE	FALSE
NM_001411767.1	1	1	FALSE	FALSE
NM_001381867.1	1	1.33183606237013	FALSE	TRUE
XM_036164845.1	1	1	FALSE	FALSE
NM_001379255.1	1	2.60660182149014	FALSE	TRUE
NM_008042.2	1	2.82416849407308	FALSE	TRUE
NM_028607.1	1	1	FALSE	FALSE
NM_001368421.1	1	2.38985653624968	FALSE	TRUE
XM_036153079.1	1	1	FALSE	FALSE
XM_006496733.3	1	1	FALSE	FALSE
NM_029922.3	1	1	FALSE	FALSE
NM_028389.1	1	1	FALSE	FALSE
NM_177056.4	1	1	FALSE	FALSE
XM_030255445.1	1	1	FALSE	FALSE
XM_017316059.3	1	1	FALSE	FALSE
XM_006507548.4	1	2.28331594694209	FALSE	TRUE
NM_027353.4	1	2.07657559124493	FALSE	TRUE
NM_146247.2	1	1	FALSE	FALSE
XM_036159898.1	1	2.02498766501485	FALSE	TRUE
NM_001403605.1	1	1	FALSE	FALSE
XM_036162114.1	1	1	FALSE	FALSE
NM_001421179.1	1	1.99176383535764	FALSE	TRUE
NM_001405170.1	1	2.49973138008932	FALSE	TRUE
XM_006529858.3	1	2.19926483807327	FALSE	TRUE
XM_036162159.1	1	1.93256365608819	FALSE	TRUE
NM_001372489.1	1	1.45670849664901	FALSE	TRUE
XM_006524240.2	1	2.04793082753958	FALSE	TRUE
XM_006514055.4	1	2.33662725772388	FALSE	TRUE
NM_001200004.1	1	1	FALSE	FALSE
XM_030242148.1	1	1	FALSE	FALSE
NM_029840.1	1	1	FALSE	FALSE
NM_001361593.1	1	1	FALSE	FALSE
XM_036160293.1	1	1	FALSE	FALSE
NM_007502.6	1	1	FALSE	FALSE
XM_036157397.1	1	1	FALSE	FALSE
XM_017314535.3	1	1	FALSE	FALSE
NM_001159393.1	1	1.86956674337233	FALSE	TRUE
NM_013642.3	1	1.30291071047098	FALSE	TRUE
XM_030252760.1	1	2.08951776318197	FALSE	TRUE
XM_006540968.4	1	1	FALSE	FALSE
NM_001419652.1	1	1	FALSE	FALSE
XM_006510632.2	1	1.31978528588443	FALSE	TRUE
XM_036165943.1	1	1	FALSE	FALSE
XM_030247259.1	1	1	FALSE	FALSE
XM_036159419.1	1	2.24424270594311	FALSE	TRUE
NM_001162537.2	1	1	FALSE	FALSE
XM_017319596.3	1	3.22084818423351	FALSE	TRUE
NM_001424806.1	1	1	FALSE	FALSE
XM_036161995.1	1	2.41672074338354	FALSE	TRUE
NM_009858.3	1	3.14031266789548	FALSE	TRUE
NM_001403585.1	1	1	FALSE	FALSE
NM_177897.4	1	1	FALSE	FALSE
XM_017317115.3	1	1	FALSE	FALSE
NM_001410549.1	1	1	FALSE	FALSE
XM_011241672.3	1	2.58457454711336	FALSE	TRUE
NM_001361123.1	1	1	FALSE	FALSE
NM_001360045.2	1	1	FALSE	FALSE
NM_001039543.2	1	1.5176783371444	FALSE	TRUE
XM_036165221.1	1	1	FALSE	FALSE
XM_036154998.1	1	2.1852952154814	FALSE	TRUE
XM_030250869.1	1	1	FALSE	FALSE
NM_001417776.1	1	1	FALSE	FALSE
NM_001407239.1	1	1	FALSE	FALSE
NM_001356288.1	1	1	FALSE	FALSE
NM_001360776.2	1	1	FALSE	FALSE
XM_030242780.1	1	1.93179758770917	FALSE	TRUE
NM_001289838.1	1	1	FALSE	FALSE
NM_001373985.1	1	1	FALSE	FALSE
NM_001293673.2	1	1	FALSE	FALSE
XM_017317511.3	1	1	FALSE	FALSE
XM_036158273.1	1	1	FALSE	FALSE
XM_030254503.2	1	2.30318392659553	FALSE	TRUE
XM_006534571.4	1	2.07117490437631	FALSE	TRUE
NM_146244.4	1	1	FALSE	FALSE
NM_001190830.1	1	3.05095567822823	FALSE	TRUE
NM_001413816.1	1	1	FALSE	FALSE
XM_036154297.1	1	1	FALSE	FALSE
NM_027948.1	1	1	FALSE	FALSE
NM_021422.4	1	2.06905586531882	FALSE	TRUE
XM_017319108.3	1	1.69940538562365	FALSE	TRUE
NM_007489.5	1	1.31930321065728	FALSE	TRUE
XM_036156349.1	1	1.561866762612	FALSE	TRUE
XM_006537998.5	1	1	FALSE	FALSE
XM_036158873.1	1	2.06524125817728	FALSE	TRUE
XM_006502891.3	1	1	FALSE	FALSE
NM_001359321.1	1	2.19973558965582	FALSE	TRUE
XM_036161609.1	1	1.81446141733802	FALSE	TRUE
NM_001417123.1	1	1.95019903827915	FALSE	TRUE
NM_001361212.1	1	1.48733753486214	FALSE	TRUE
NM_001122768.1	1	1	FALSE	FALSE
NM_026065.4	1	1.71639159436546	FALSE	TRUE
XM_006537990.5	1	1	FALSE	FALSE
XM_030246764.2	1	1	FALSE	FALSE
NM_025909.4	1	1	FALSE	FALSE
XM_036152795.1	1	3.14670115619201	FALSE	TRUE
NM_001346503.2	1	1	FALSE	FALSE
NM_007680.5	1	3.49257830065001	FALSE	TRUE
NM_001357456.1	1	1	FALSE	FALSE
XM_036154939.1	1	1	FALSE	FALSE
NM_001402871.1	1	2.68332578719735	FALSE	TRUE
NM_001329203.1	1	1	FALSE	FALSE
XM_036163639.1	1	1	FALSE	FALSE
XM_006505766.5	1	1	FALSE	FALSE
XM_036159158.1	1	1	FALSE	FALSE
XM_017320421.3	1	1	FALSE	FALSE
XM_006532613.5	1	1	FALSE	FALSE
XM_036158721.1	1	1	FALSE	FALSE
NM_010317.3	1	1	FALSE	FALSE
XM_006509605.5	1	1	FALSE	FALSE
NM_001363174.1	1	1	FALSE	FALSE
XM_006502134.5	1	1.85144386978058	FALSE	TRUE
XM_006531017.5	1	2.04080814308599	FALSE	TRUE
NM_001368427.1	1	1	FALSE	FALSE
NM_145940.2	1	1.83152254284789	FALSE	TRUE
XM_036165901.1	1	1	FALSE	FALSE
XM_017313253.2	1	2.1419911703788	FALSE	TRUE
XM_036152482.1	1	1	FALSE	FALSE
XM_036161534.1	1	1	FALSE	FALSE
NM_001364452.1	1	1	FALSE	FALSE
XM_011241997.2	1	1	FALSE	FALSE
NM_001410542.1	1	2.0541547761289	FALSE	TRUE
NM_008527.3	1	1	FALSE	FALSE
NM_007830.4	1	1	FALSE	FALSE
NM_181753.4	1	2.21573088267626	FALSE	TRUE
NM_001302334.2	1	1	FALSE	FALSE
NM_001253822.1	1	1.32884569169409	FALSE	TRUE
NM_001410157.1	1	1	FALSE	FALSE
XM_017312349.2	1	2.83207441801564	FALSE	TRUE
NM_183272.2	1	1	FALSE	FALSE
XM_011241486.2	1	1.96604549986051	FALSE	TRUE
XM_006533990.4	1	1	FALSE	FALSE
XM_011243856.3	1	1	FALSE	FALSE
XM_006529609.3	1	1	FALSE	FALSE
XM_036163844.1	1	1	FALSE	FALSE
XM_011241105.3	1	1.98090069817918	FALSE	TRUE
XM_006519658.5	1	2.22477469689734	FALSE	TRUE
NM_008753.4	1	1.87199254305529	FALSE	TRUE
XM_030253962.1	1	1.9340497001482	FALSE	TRUE
XM_006506670.5	1	1	FALSE	FALSE
NM_001362574.1	1	1	FALSE	FALSE
XM_036154461.1	1	1.84601538622646	FALSE	TRUE
XM_036165066.1	1	1.98085258772369	FALSE	TRUE
NM_001378688.1	1	1.47264391434786	FALSE	TRUE
XM_036161578.1	1	1.69936786921742	FALSE	TRUE
NM_175175.4	1	2.49296604390432	FALSE	TRUE
NM_013661.3	1	1	FALSE	FALSE
NM_207527.3	1	1	FALSE	FALSE
NM_001426343.1	1	1.8326541502487	FALSE	TRUE
NM_001362996.1	1	2.26781570126413	FALSE	TRUE
NM_001425010.1	1	1.91810538519607	FALSE	TRUE
XM_006516127.4	1	1	FALSE	FALSE
XM_006504236.4	1	1	FALSE	FALSE
XM_036159533.1	1	1.89189460710102	FALSE	TRUE
NM_199148.2	1	1.94575669849968	FALSE	TRUE
NM_001037725.3	1	1	FALSE	FALSE
NM_025776.2	1	1	FALSE	FALSE
NM_001294258.1	1	1	FALSE	FALSE
XM_030246559.2	1	1.61492415142937	FALSE	TRUE
XM_006520453.3	1	2.06661352176908	FALSE	TRUE
XM_030247441.2	1	1	FALSE	FALSE
NM_026421.3	1	1	FALSE	FALSE
XM_006495981.4	1	1	FALSE	FALSE
XM_017319329.3	1	1.93961401604262	FALSE	TRUE
XM_030253179.2	1	1.45886948915128	FALSE	TRUE
XM_011250776.3	1	1	FALSE	FALSE
